distancia;desnivel;velocidad;corredor;equipo;uci;tiempo;puesto;edad;anio;carrera;etapa;ganador;fecha;categoria;nombre_carr;Coef;cronoescalada;prologo;minutos;segundos;minutos_decimales;rating_carrera;color_carrera
30.3;24;50.972;hepburn michael;Team BikeExchange;0;1:52;23;29;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.978;No;No;35.0;40.0;35.67;66;#FFFF00
30.3;24;50.948;bernal egan;INEOS Grenadiers;0;1:53;24;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.965;No;No;35.0;41.0;35.68;65;#FFFF00
30.3;24;50.853;castroviejo jonathan;INEOS Grenadiers;0;1:57;25;34;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.913;No;No;35.0;45.0;35.75;65;#FFFF00
30.3;24;50.782;denz nico;Team DSM;0;2:00;26;27;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.874;No;No;35.0;48.0;35.8;64;#FFFF00
30.3;24;50.688;serry pieter;Deceuninck - Quick Step;0;2:04;27;32;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.823;No;No;35.0;52.0;35.87;63;#FFFF00
30.3;24;50.617;riesebeek oscar;Alpecin-Fenix;0;2:07;29;28;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.784;No;No;35.0;55.0;35.92;62;#FFFF00
30.3;24;53.444;affini edoardo;Team Jumbo-Visma;20;0:13;3;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;2.323;No;No;34.0;1.0;34.02;88;#008000
30.3;24;50.547;bardet romain;Team DSM;0;2:10;31;30;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.746;No;No;35.0;58.0;35.97;62;#FFFF00
30.3;24;50.523;izagirre gorka;Astana - Premier Tech;0;2:11;32;33;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.733;No;No;35.0;59.0;35.98;62;#FFFF00
30.3;24;50.5;wisniowski lukasz;Team Qhubeka ASSOS;0;2:12;33;29;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.721;No;No;36.0;0.0;36.0;61;#FFFF00
30.3;24;50.477;honore mikkel frolich;Deceuninck - Quick Step;0;2:13;34;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.708;No;No;36.0;1.0;36.02;61;#FFFF00
30.3;24;50.337;battistella samuele;Astana - Premier Tech;0;2:19;35;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.632;No;No;36.0;7.0;36.12;60;#FFFF00
30.3;24;50.267;jorgenson matteo;Movistar Team;0;2:22;36;21;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.594;No;No;36.0;10.0;36.17;59;#FFA500
30.3;24;50.198;tejada harold;Astana - Premier Tech;0;2:25;37;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.556;No;No;36.0;13.0;36.22;59;#FFA500
30.3;24;50.152;carthy hugh;EF Education - Nippo;0;2:27;39;26;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.531;No;No;36.0;15.0;36.25;58;#FFA500
30.3;24;53.418;sobrero matteo;Astana - Premier Tech;12;0:14;4;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;2.309;No;No;34.0;2.0;34.03;88;#008000
30.3;24;50.129;oliveira nelson;Movistar Team;0;2:28;40;32;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.519;No;No;36.0;16.0;36.27;58;#FFA500
30.3;24;50.106;covi alessandro;UAE Team Emirates;0;2:29;41;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.506;No;No;36.0;17.0;36.28;58;#FFA500
30.3;24;50.037;valter attila;Groupama - FDJ;0;2:32;42;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.469;No;No;36.0;20.0;36.33;57;#FFA500
30.3;24;49.991;leysen senne;Alpecin-Fenix;0;2:34;44;25;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.444;No;No;36.0;22.0;36.37;57;#FFA500
30.3;24;49.991;molano juan sebastian;UAE Team Emirates;0;2:34;45;26;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.444;No;No;36.0;22.0;36.37;57;#FFA500
30.3;24;49.968;warbasse larry;AG2R Citroen Team;0;2:35;46;30;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.431;No;No;36.0;23.0;36.38;57;#FFA500
30.3;24;49.945;carr simon;EF Education - Nippo;0;2:36;47;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.419;No;No;36.0;24.0;36.4;56;#FFA500
30.3;24;49.899;janssens jimmy;Alpecin-Fenix;0;2:38;48;32;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.394;No;No;36.0;26.0;36.43;56;#FFA500
30.3;24;49.831;pronskiy vadim;Astana - Premier Tech;0;2:41;49;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.357;No;No;36.0;29.0;36.48;55;#FFA500
30.3;24;53.08;almeida joao;Deceuninck - Quick Step;4;0:27;5;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;2.125;No;No;34.0;15.0;34.25;85;#008000
30.3;24;49.785;kanter max;Team DSM;0;2:43;50;23;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.332;No;No;36.0;31.0;36.52;55;#FFA500
30.3;24;49.74;yates simon;Team BikeExchange;0;2:45;51;28;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.307;No;No;36.0;33.0;36.55;55;#FFA500
30.3;24;49.717;bevin patrick;Israel Start-Up Nation;0;2:46;52;30;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.295;No;No;36.0;34.0;36.57;54;#FFA500
30.3;24;49.695;juul-jensen christopher;Team BikeExchange;0;2:47;53;31;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.283;No;No;36.0;35.0;36.58;54;#FFA500
30.3;24;49.582;gougeard alexis;AG2R Citroen Team;0;2:52;54;28;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.221;No;No;36.0;40.0;36.67;53;#FFA500
30.3;24;49.559;torres albert;Movistar Team;0;2:53;55;31;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.209;No;No;36.0;41.0;36.68;53;#FFA500
30.3;24;49.537;vendrame andrea;AG2R Citroen Team;0;2:54;56;26;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.197;No;No;36.0;42.0;36.7;53;#FFA500
30.3;24;49.38;cataldo dario;Movistar Team;0;3:01;58;36;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.111;No;No;36.0;49.0;36.82;51;#FFA500
30.3;24;49.357;gaviria fernando;UAE Team Emirates;0;3:02;59;26;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.099;No;No;36.0;50.0;36.83;51;#FFA500
30.3;24;52.926;walscheid max;Team Qhubeka ASSOS;0;0:33;6;27;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;2.041;No;No;34.0;21.0;34.35;83;#008000
30.3;24;49.268;aleotti giovanni;BORA - hansgrohe;0;3:06;62;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.05;No;No;36.0;54.0;36.9;50;#FFA500
30.3;24;49.179;knox james;Deceuninck - Quick Step;0;3:10;64;25;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;0.002;No;No;36.0;58.0;36.97;50;#FFA500
30.3;24;49.091;zana filippo;Bardiani-CSF-Faizane;0;3:14;65;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.046;No;No;37.0;2.0;37.03;49;#FF0000
30.3;24;49.069;van den berg lars;Groupama - FDJ;0;3:15;66;22;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.058;No;No;37.0;3.0;37.05;49;#FF0000
30.3;24;48.915;puccio salvatore;INEOS Grenadiers;0;3:22;69;31;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.142;No;No;37.0;10.0;37.17;47;#FF0000
30.3;24;52.9;bettiol alberto;EF Education - Nippo;0;0:34;7;27;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;2.027;No;No;34.0;22.0;34.37;83;#008000
30.3;24;48.915;hirt jan;Intermarche - Wanty - Gobert Materiaux;0;3:22;70;30;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.142;No;No;37.0;10.0;37.17;47;#FF0000
30.3;24;48.827;consonni simone;Cofidis;0;3:26;72;26;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.19;No;No;37.0;14.0;37.23;46;#FF0000
30.3;24;48.805;pasqualon andrea;Intermarche - Wanty - Gobert Materiaux;0;3:27;74;33;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.202;No;No;37.0;15.0;37.25;46;#FF0000
30.3;24;48.784;taaramae rein;Intermarche - Wanty - Gobert Materiaux;0;3:28;75;34;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.213;No;No;37.0;16.0;37.27;46;#FF0000
30.3;24;48.74;de bondt dries;Alpecin-Fenix;0;3:30;76;29;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.237;No;No;37.0;18.0;37.3;46;#FF0000
30.3;24;48.675;scotson callum;Team BikeExchange;0;3:33;79;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.272;No;No;37.0;21.0;37.35;45;#FF0000
30.3;24;52.696;tratnik jan;Bahrain - Victorious;0;0:42;8;31;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;1.916;No;No;34.0;30.0;34.5;81;#008000
30.3;24;48.523;albanese vincenzo;EOLO-Kometa;0;3:40;83;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.355;No;No;37.0;28.0;37.47;44;#FF0000
30.3;24;48.523;bilbao pello;Bahrain - Victorious;0;3:40;85;31;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.355;No;No;37.0;28.0;37.47;44;#FF0000
30.3;24;48.502;ghebreigzabhier amanuel;Trek - Segafredo;0;3:41;87;26;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.367;No;No;37.0;29.0;37.48;43;#FF0000
30.3;24;52.645;moscon gianni;INEOS Grenadiers;0;0:44;9;27;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;1.888;No;No;34.0;32.0;34.53;81;#008000
30.3;24;48.458;narvaez jhonatan;INEOS Grenadiers;0;3:43;90;24;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.391;No;No;37.0;31.0;37.52;43;#FF0000
30.3;24;48.458;vervaeke louis;Alpecin-Fenix;0;3:43;91;27;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.391;No;No;37.0;31.0;37.52;43;#FF0000
30.3;24;48.415;viviani elia;Cofidis;0;3:45;92;32;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.414;No;No;37.0;33.0;37.55;43;#FF0000
30.3;24;48.373;hamilton chris;Team DSM;0;3:47;93;26;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.437;No;No;37.0;35.0;37.58;42;#FF0000
30.3;24;48.308;mollema bauke;Trek - Segafredo;0;3:50;95;34;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.472;No;No;37.0;38.0;37.63;42;#FF0000
30.3;24;48.287;mosca jacopo;Trek - Segafredo;0;3:51;96;27;2021;Giro d'Italia;21;53.787;2021-05-30;0;Giro d'Italia;-0.484;No;No;37.0;39.0;37.65;42;#FF0000
15.1;74;58.831;ganna filippo;INEOS Grenadiers;100;0:15:24;1;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;2.75;No;No;15.0;24.0;15.4;95;#006400
15.1;74;52.726;meintjes louis;NTT Pro Cycling;0;1:47;104;28;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.174;No;No;17.0;11.0;17.18;47;#FF0000
15.1;74;52.623;conci nicola;Trek - Segafredo;0;1:49;105;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.223;No;No;17.0;13.0;17.22;46;#FF0000
15.1;74;52.522;konovalovas ignatas;Groupama - FDJ;0;1:51;107;34;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.271;No;No;17.0;15.0;17.25;45;#FF0000
15.1;74;52.471;pedrero antonio;Movistar Team;0;1:52;109;28;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.296;No;No;17.0;16.0;17.27;45;#FF0000
15.1;74;56.273;tratnik jan;Bahrain - McLaren;0;0:42;11;30;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.525;No;No;16.0;6.0;16.1;75;#ADFF2F
15.1;74;52.37;paret-peintre aurelien;AG2R La Mondiale;0;1:54;114;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.344;No;No;17.0;18.0;17.3;44;#FF0000
15.1;74;52.37;arashiro yukiya;Bahrain - McLaren;0;1:54;115;36;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.344;No;No;17.0;18.0;17.3;44;#FF0000
15.1;74;52.37;samitier sergio;Movistar Team;0;1:54;116;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.344;No;No;17.0;18.0;17.3;44;#FF0000
15.1;74;52.069;majka rafal;BORA - hansgrohe;0;2:00;122;31;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.488;No;No;17.0;24.0;17.4;41;#FF0000
15.1;74;51.87;geoghegan hart tao;INEOS Grenadiers;0;2:04;126;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.584;No;No;17.0;28.0;17.47;40;#FF0000
15.1;74;51.821;rota lorenzo;Vini Zabu - KTM;0;2:05;127;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.607;No;No;17.0;29.0;17.48;39;#FF0000
15.1;74;51.771;vendrame andrea;AG2R La Mondiale;0;2:06;128;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.631;No;No;17.0;30.0;17.5;39;#FF0000
15.1;74;51.526;torres albert;Movistar Team;0;2:11;134;30;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.748;No;No;17.0;35.0;17.58;37;#FF0000
15.1;74;56.157;hepburn michael;Mitchelton-Scott;0;0:44;14;29;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.47;No;No;16.0;8.0;16.13;74;#ADFF2F
15.1;74;51.429;bouchard geoffrey;AG2R La Mondiale;0;2:13;141;28;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.795;No;No;17.0;37.0;17.62;36;#FF0000
15.1;74;51.38;novak domen;Bahrain - McLaren;0;2:14;142;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.818;No;No;17.0;38.0;17.63;36;#FF0000
15.1;74;51.38;zana filippo;Bardiani-CSF-Faizane;0;2:14;144;21;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.818;No;No;17.0;38.0;17.63;36;#FF0000
15.1;74;51.331;ciccone giulio;Trek - Segafredo;0;2:15;145;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.842;No;No;17.0;39.0;17.65;36;#FF0000
15.1;74;51.186;consonni simone;Cofidis;0;2:18;146;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.911;No;No;17.0;42.0;17.7;34;#FF0000
15.1;74;50.947;viviani elia;Cofidis;0;2:23;153;31;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-1.026;No;No;17.0;47.0;17.78;33;#FF0000
15.1;74;50.333;bernard julien;Trek - Segafredo;0;2:36;157;28;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-1.32;No;No;18.0;0.0;18.0;28;#FF0000
15.1;74;55.926;tusveld martijn;Team Sunweb;0;0:48;16;27;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.359;No;No;16.0;12.0;16.2;72;#ADFF2F
15.1;74;49.826;hodeg alvaro jose;Deceuninck - Quick Step;0;2:47;164;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-1.562;No;No;18.0;11.0;18.18;24;#FF0000
15.1;74;49.735;cimolai davide;Israel Start-Up Nation;0;2:49;165;31;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-1.606;No;No;18.0;13.0;18.22;23;#FF0000
15.1;74;49.599;hanninen jaakko;AG2R La Mondiale;0;2:52;166;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-1.671;No;No;18.0;16.0;18.27;22;#FF0000
15.1;74;49.418;cepeda jefferson alexander;Androni Giocattoli - Sidermec;0;2:56;168;22;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-1.758;No;No;18.0;20.0;18.33;20;#FF0000
15.1;74;49.284;guglielmi simon;Groupama - FDJ;0;2:59;169;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-1.822;No;No;18.0;23.0;18.38;19;#FF0000
15.1;74;55.868;yates simon;Mitchelton-Scott;0;0:49;17;28;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.331;No;No;16.0;13.0;16.22;71;#ADFF2F
15.1;74;55.811;gradek kamil;CCC Team;0;0:50;19;30;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.304;No;No;16.0;14.0;16.23;71;#ADFF2F
15.1;74;57.463;almeida joao;Deceuninck - Quick Step;40;0:22;2;22;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;2.095;No;No;15.0;46.0;15.77;84;#008000
15.1;74;55.754;serry pieter;Deceuninck - Quick Step;0;0:51;20;31;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.277;No;No;16.0;15.0;16.25;71;#ADFF2F
15.1;74;55.526;denz nico;Team Sunweb;0;0:55;21;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.167;No;No;16.0;19.0;16.32;69;#FFFF00
15.1;74;55.526;hamilton chris;Team Sunweb;0;0:55;22;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.167;No;No;16.0;19.0;16.32;69;#FFFF00
15.1;74;55.356;matthews michael;Team Sunweb;0;0:58;23;30;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.086;No;No;16.0;22.0;16.37;67;#FFFF00
15.1;74;55.3;mcnulty brandon;UAE Team Emirates;0;0:59;24;22;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.059;No;No;16.0;23.0;16.38;67;#FFFF00
15.1;74;55.3;bilbao pello;Bahrain - McLaren;0;0:59;25;30;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.059;No;No;16.0;23.0;16.38;67;#FFFF00
15.1;74;55.244;o'connor ben;NTT Pro Cycling;0;1:00;26;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.032;No;No;16.0;24.0;16.4;67;#FFFF00
15.1;74;55.076;harper chris;Team Jumbo-Visma;0;1:03;28;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.952;No;No;16.0;27.0;16.45;65;#FFFF00
15.1;74;55.02;warbasse larry;AG2R La Mondiale;0;1:04;29;30;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.925;No;No;16.0;28.0;16.47;65;#FFFF00
15.1;74;57.463;bjerg mikkel;UAE Team Emirates;20;0:22;3;21;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;2.095;No;No;15.0;46.0;15.77;84;#008000
15.1;74;55.02;mosca jacopo;Trek - Segafredo;0;1:04;30;27;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.925;No;No;16.0;28.0;16.47;65;#FFFF00
15.1;74;54.909;ballerini davide;Deceuninck - Quick Step;0;1:06;32;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.872;No;No;16.0;30.0;16.5;64;#FFFF00
15.1;74;54.909;castroviejo jonathan;INEOS Grenadiers;0;1:06;35;33;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.872;No;No;16.0;30.0;16.5;64;#FFFF00
15.1;74;54.798;honore mikkel frolich;Deceuninck - Quick Step;0;1:08;37;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.819;No;No;16.0;32.0;16.53;63;#FFFF00
15.1;74;54.743;ulissi diego;UAE Team Emirates;0;1:09;38;31;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.792;No;No;16.0;33.0;16.55;63;#FFFF00
15.1;74;54.743;sinkeldam ramon;Groupama - FDJ;0;1:09;39;31;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.792;No;No;16.0;33.0;16.55;63;#FFFF00
15.1;74;57.402;thomas geraint;INEOS Grenadiers;12;0:23;4;34;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;2.066;No;No;15.0;47.0;15.78;84;#008000
15.1;74;54.633;oomen sam;Team Sunweb;0;1:11;41;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.74;No;No;16.0;35.0;16.58;62;#FFFF00
15.1;74;54.524;felline fabio;Astana Pro Team;0;1:13;42;30;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.687;No;No;16.0;37.0;16.62;61;#FFFF00
15.1;74;54.524;knox james;Deceuninck - Quick Step;0;1:13;43;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.687;No;No;16.0;37.0;16.62;61;#FFFF00
15.1;74;54.414;hindley jai;Team Sunweb;0;1:15;46;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.635;No;No;16.0;39.0;16.65;60;#FFFF00
15.1;74;54.251;hamilton lucas;Mitchelton-Scott;0;1:18;49;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.557;No;No;16.0;42.0;16.7;59;#FFA500
15.1;74;56.921;foss tobias;Team Jumbo-Visma;4;0:31;5;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.835;No;No;15.0;55.0;15.92;80;#008000
15.1;74;54.197;gaviria fernando;UAE Team Emirates;0;1:19;50;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.531;No;No;16.0;43.0;16.72;58;#FFA500
15.1;74;54.197;gamper patrick;BORA - hansgrohe;0;1:19;51;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.531;No;No;16.0;43.0;16.72;58;#FFA500
15.1;74;54.197;benedetti cesare;BORA - hansgrohe;0;1:19;52;33;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.531;No;No;16.0;43.0;16.72;58;#FFA500
15.1;74;54.143;vlasov aleksandr;Astana Pro Team;0;1:20;54;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.505;No;No;16.0;44.0;16.73;58;#FFA500
15.1;74;54.143;bouwman koen;Team Jumbo-Visma;0;1:20;55;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.505;No;No;16.0;44.0;16.73;58;#FFA500
15.1;74;56.625;cerny josef;CCC Team;0;0:36;6;27;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.694;No;No;16.0;0.0;16.0;77;#ADFF2F
15.1;74;54.036;rodriguez oscar;Astana Pro Team;0;1:22;61;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.454;No;No;16.0;46.0;16.77;57;#FFA500
15.1;74;54.036;konrad patrick;BORA - hansgrohe;0;1:22;62;28;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.454;No;No;16.0;46.0;16.77;57;#FFA500
15.1;74;53.822;masnada fausto;Deceuninck - Quick Step;0;1:26;66;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.351;No;No;16.0;50.0;16.83;55;#FFA500
15.1;74;53.715;swift ben;INEOS Grenadiers;0;1:28;67;32;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.3;No;No;16.0;52.0;16.87;54;#FFA500
15.1;74;53.715;kelderman wilco;Team Sunweb;0;1:28;68;29;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.3;No;No;16.0;52.0;16.87;54;#FFA500
15.1;74;56.39;sobrero matteo;NTT Pro Cycling;0;0:40;7;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.581;No;No;16.0;4.0;16.07;76;#ADFF2F
15.1;74;53.662;ghebreigzabhier amanuel;NTT Pro Cycling;0;1:29;70;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.275;No;No;16.0;53.0;16.88;54;#FFA500
15.1;74;53.399;thomas benjamin;Groupama - FDJ;0;1:34;76;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.149;No;No;16.0;58.0;16.97;52;#FFA500
15.1;74;56.332;craddock lawson;EF Pro Cycling;0;0:41;8;28;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.553;No;No;16.0;5.0;16.08;75;#ADFF2F
15.1;74;53.346;molano juan sebastian;UAE Team Emirates;0;1:35;80;25;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.123;No;No;16.0;59.0;16.98;52;#FFA500
15.1;74;53.346;narvaez jhonatan;INEOS Grenadiers;0;1:35;81;23;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.123;No;No;16.0;59.0;16.98;52;#FFA500
15.1;74;53.294;affini edoardo;Mitchelton-Scott;0;1:36;82;24;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.098;No;No;17.0;0.0;17.0;51;#FFA500
15.1;74;53.242;guerreiro ruben;EF Pro Cycling;0;1:37;85;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;0.074;No;No;17.0;1.0;17.02;51;#FFA500
15.1;74;53.086;cataldo dario;Movistar Team;0;1:40;89;35;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.001;No;No;17.0;4.0;17.07;49;#FF0000
15.1;74;56.273;scotson miles;Groupama - FDJ;0;0:42;9;26;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;1.525;No;No;16.0;6.0;16.1;75;#ADFF2F
15.1;74;53.086;valter attila;CCC Team;0;1:40;90;22;2020;Giro d'Italia;1;58.83;2020-10-03;0;Giro d'Italia;-0.001;No;No;17.0;4.0;17.07;49;#FF0000
